infilt,Ds,Dsmax,Ws,depth_2,depth_3,expt_1,expt_2,expt_3,Ksat_1,Ksat_2,Ksat_3,init_moist_1,init_moist_2,init_moist_3,bubble_1,bubble_2,bubble_3,quartz_1,quartz_2,quartz_3,bulk_density_1,bulk_density_2,bulk_density_3,Wcr_FRACT_1,Wcr_FRACT_2,Wcr_FRACT_3,Wpwp_FRACT_1,Wpwp_FRACT_2,Wpwp_FRACT_3,resid_moist_1,resid_moist_2,resid_moist_3,rough,snow_rough,annual_prec,avg_T,elev
0.3776460807285343,0.3398001987476308,1.5347233900751571,0.3805873710491805,0.3600196172284537,1.1534095870710523,24.57794868141535,16.752710266750384,27.358379666760317,7573.894478749994,4747.725347229446,1951.5383786212649,13.387846251887208,19.70825660834433,95.2434456865511,10.313564366674145,7.675112799079248,7.984882781569133,0.8779995326481723,0.8285990055781394,0.6621823374110185,402.4625284208634,973.7187597316432,758.4236174271242,0.1572639277147756,0.4733578163601671,0.7653204061318766,0.4609220549148223,0.3807528796988959,0.3885369101721591,0.1033831540748354,0.0162539450567573,0.0534313732169868,0.0262206549915852,0.0242567773031637,912.748409957625,2.63,1128.0
0.6920957370599867,0.4670232235412764,17.597724001667835,0.1278581266468741,2.0994132075423506,0.7066437230060283,28.123465315920164,8.010785628886268,21.20858903354226,1712.248188819092,5250.220073455425,2956.889024163524,21.381600797160672,22.85372982868946,64.4510910608351,7.537001245797319,9.092002987722614,9.745123059743626,0.2728865065500631,0.2354701600092174,0.4607651821195804,1307.449530046998,1609.3244388784594,963.9189754704922,0.7651794326757808,0.6114960343748539,0.7762673387480801,0.1566891395698997,0.3284742062735337,0.1931052035685788,0.0980874216260499,0.097857439266463,0.0299477879805015,0.0291975313618079,0.0182624363628484,777.9698992739432,2.14,1720.0
0.192145487340347,0.313198930376232,101.22540598792328,0.4404586566003683,1.0487849957258788,2.104809907121546,9.377724857959986,23.125229656415904,22.047532840545827,2812.0345841476046,5480.592117760099,1662.4898664368798,26.928606446151527,55.97508917801555,230.13573612744784,8.835579324140944,13.277956089679854,13.00711309276641,0.3430127303400694,0.2574539261718676,0.3227511638547714,1918.330370504361,753.2346468014423,1482.380400637296,0.1293593185765657,0.207089831836001,0.7199787158522725,0.3395391959382101,0.4849957094790597,0.0054968775773241,0.0204674205318275,0.1051361786466784,0.1103246489890589,0.0054361267893909,0.0041847894434686,792.7699954402633,-0.55,2558.0
0.4375589982515796,0.5594439010456334,115.75245246620446,0.42158124163034,1.044638169131668,1.4812287164798918,13.035642084002768,10.017357174500034,17.150174063259804,6761.559662007638,3583.5993493327123,4891.250581764201,27.231442077111872,16.26609267278882,103.1561425554443,7.4124063199047505,12.66719497350363,11.125879135256016,0.3369956901366546,0.8256500915434284,0.2943790859030989,1079.481621538626,1477.2116014734115,1402.1482955847885,0.6437970859738328,0.2501894610229875,0.6435048229604847,0.3643052489704523,0.0087457279629268,0.4584723839343274,0.0773491340473165,0.1050457889513075,0.1124373416387343,0.0145792038857292,0.0111253365527923,1948.0481866216287,0.27,2465.0
0.6103731907782152,0.2130064852264397,31.548558437211543,0.7917329661151601,1.0127817352995203,2.5959230805533995,25.193792446659693,18.31766921458456,20.492671265048937,4255.715058707255,5733.209567471103,4790.8233137303805,9.936139057352396,35.11908134295669,90.14175319712773,13.07292952516784,13.13573644847728,12.56399873223003,0.4245425453104651,0.4439505786356256,0.5803212853829817,1907.4477698750848,819.2993523042155,1801.778587453982,0.4423031229575865,0.3334248360015946,0.4026183959894619,0.30052546379358,0.2179379104097179,0.1051093207381257,0.0062261579435832,0.0750315781717965,0.0096904202633671,0.0085721636887545,0.0157943920118007,1694.7347060372122,6.41,413.0
0.5749180627529097,0.1942508886558999,30.22595706097303,0.8560900226650238,1.7909150491179624,1.3915630014707134,21.224216635879788,21.116037089096643,10.924483971163102,4438.586757295001,9178.427514610825,4596.254024159167,9.972889503658587,17.74663723869835,93.38957748236902,7.438676406568004,11.606429883158206,9.912927291630698,0.4251988184803782,0.1998215057222557,0.2032084259879717,598.9279509610175,771.9763508882812,1403.5586339701608,0.7879323230900811,0.6831357122129661,0.6075086102253158,0.0971396789894614,0.2506811812518274,0.2489833516774239,0.0308508327718975,0.0312693907131972,0.0513754318187886,0.0051029492677913,0.0264845536679631,711.6075946016499,6.6,854.0
0.3129289660914718,0.8164742322675339,133.50182798700664,0.1091441024950555,2.3305161678182813,1.5108288283440574,27.49039573863189,19.18120122143358,27.337961290259635,5236.828584299136,5403.747343032323,6350.6936525937335,29.857074161452537,45.442079516191896,214.0535250846561,11.770216456901156,11.589635571369342,9.563624735851198,0.6680226715103835,0.2607087884727713,0.364580007262515,1184.7018947698864,1207.029912724031,1233.071456278398,0.5099654787327723,0.5731865991158813,0.3137237527662798,0.1706075760013078,0.0997497274480924,0.1330757226324765,0.1170669320526101,0.0109962688020508,0.0759583348624674,0.0102802034767647,0.0197420918731768,947.4432011366588,7.21,585.0
0.3563355326413132,0.4468276914847384,190.46155355254305,0.7895085413606062,2.3730242068632688,1.581562602975984,15.719820861863484,20.521575099364117,23.28855073022808,2880.7224449053406,3928.583848996082,4611.05742702731,16.25261565387079,63.42169892825397,207.21263526822543,11.63373620909146,7.22149363854778,11.570278276092475,0.3719286524404359,0.1758180441762007,0.4413932652461301,757.5452016706438,422.2116075920672,1394.763874336894,0.5906474857703542,0.6570038543443456,0.5831273032642691,0.3854117631718017,0.152132143434877,0.3355922687531943,0.0071005578573384,0.0169682810441617,0.0246191000786378,0.0210209870122603,0.0013218026837959,2105.82749481524,6.22,657.0
0.7370403143840388,0.1695788322914428,86.80039612398225,0.8017888929946438,1.4991901741058753,2.046836345097267,22.980203996482807,21.316526227816453,24.943471719710345,4004.7699788362606,6559.744013443139,2947.847539618822,20.128249941125357,56.577550215993206,160.77715406901163,8.940427266075194,11.65407166502446,7.415432911129656,0.6630501757699397,0.5075666925005328,0.1498900784821984,1568.0442198715346,480.87456935535175,1096.1321255292582,0.6845996335504769,0.1717951433009122,0.3114953134538567,0.0668779772509182,0.3505960657676603,0.3458171873277706,0.0931511932435259,0.0063838989678333,0.0503555507578553,0.020883932860842,0.0147562443551614,2016.8116239764056,9.4,60.0
0.4834871400511286,0.0960904664449782,282.4733518573672,0.274081552841352,2.4217529290902315,1.7673039792700829,8.908230768475036,18.503071642540704,26.28811679906869,771.1390873760488,8866.797456419697,6607.0842999278375,18.59833331228644,19.456673661653237,117.90102635085968,7.788601217231382,7.303808707203034,10.225370026093232,0.8462251101959897,0.723201724588779,0.5651272574847349,1098.1492300884147,1881.899236333064,1074.0346305459884,0.190998561983234,0.1813902162066691,0.577502929046343,0.5081879046420192,0.5622821282337414,0.4344381387967304,0.1090727179005363,0.0912190629484857,0.0021393007974595,0.0196142371437221,0.0023652182815143,646.6445900714025,10.05,55.0
0.2380723012500897,0.6114635469949052,174.77862210873914,0.2241597908619673,2.110177245884102,2.090917540619606,10.05530416117324,25.82031471998525,16.28207370323376,1643.274258967243,1575.241672143166,6879.285419856768,34.948010276317284,17.79391957365275,246.28405461850247,12.171096913180849,13.31961174633572,7.716996146156098,0.5661932552143891,0.5805400760603353,0.6559064085114613,996.9715892345752,892.235585792695,1617.0778895513388,0.2755815155951548,0.1179775349056807,0.4241922922667021,0.3233628212213094,0.1189965387191275,0.531464804461449,0.0381714166705587,0.0363183486851132,0.0136155744427328,0.0245824654616191,0.0066397589902352,617.9880908788182,10.27,53.0
0.6875402027591849,0.7053793207926533,229.73564597688613,0.7663991264455647,2.580882761702064,1.9610776917307504,22.04616535841412,12.043114941967133,10.785176621456689,3205.2709588817484,8997.284469864435,5147.023649742457,33.399611833327,30.48238041327677,128.393242085105,12.01461547151677,9.583081485984914,10.535402039443817,0.8485249827937602,0.5889627377883465,0.1700443851946577,255.94247678110077,1916.0714715528431,300.8944729855618,0.1691366128046834,0.7362904416878837,0.5662071774866402,0.4267242112485064,0.5212280499800316,0.4553852245908631,0.0673186766097201,0.0690785405992961,0.042149160188364,0.0291768861764278,0.0299954319156291,1173.4143973899772,10.35,363.0
0.8103797472372527,0.6959402308495154,296.61238910928284,0.8787697041963497,2.2290060072687323,2.0224140095642524,16.023025562974738,19.19444325085716,8.592237213233641,8528.390575439458,7517.5894675436575,8499.17715637621,21.78945656876433,71.28301610119078,97.25800252603004,8.933005761057208,11.690892139471824,10.80925649359141,0.2939937231569922,0.6004827371326511,0.9167356307138108,990.7839233817184,1569.925452728566,590.8986631700807,0.4894884564571317,0.588740078300749,0.6084815158564203,0.1488140394047533,0.2453384178640366,0.046771912042521,0.0547945528005187,0.0980217725394823,0.1033869238527707,0.0068352994544729,0.0173188416888337,1367.27649436926,10.27,404.0
0.5847053241203045,0.6748803071897763,294.6286880290012,0.8771952533395561,2.193878198290943,1.1705450058317637,26.32924037514816,14.012262680571832,26.49484316182329,8102.883137023491,588.0489449695667,2237.6451967788785,20.307179622562643,17.6191836032161,91.8623255763231,8.075817188223656,7.20193251149733,11.260489681752762,0.1284376500715221,0.7203907866825046,0.2262397467467777,1037.8313499193257,907.2333954038216,751.0325141224087,0.6657581516531489,0.1154612480443992,0.1866983244195834,0.0131535773948702,0.4315876836694081,0.4336066709489056,0.0201110164769252,0.0593727234670129,0.0536984339072159,0.0056153844712474,0.0237702118272403,1493.7951958765625,10.72,99.0
0.2756622722757752,0.638705890306011,305.9810677236504,0.924606880288378,2.626188494260276,2.3178172287136,8.125867673006573,10.979390558045411,7.994297695138157,5603.5809083936565,1168.376198219701,4238.824025826907,17.211357799574543,57.32221530192152,60.07785785749898,11.331986786325846,11.337431570765656,11.649621095350575,0.5627087141415407,0.7946422807579001,0.6489402627526373,1504.5801414376265,840.3119644573856,1012.939163815768,0.4272652187646477,0.7036419431667762,0.5859107430783397,0.2197563830267649,0.3827522920807376,0.0601295913411755,0.0356085567232852,0.0540889303745499,0.0489091825804285,0.0152071089409451,0.0241295595433381,1343.094511377094,10.8,216.0
0.0963602964244908,0.3342572565477297,30.008387971409007,0.2700174363890351,2.3143404083802137,0.665012238502751,11.1169608977447,24.316758923698885,15.372346714349211,8956.896936810315,2055.4865309812444,4519.960743036955,11.820382042132842,26.3472282191782,94.46718484965064,9.208135327587314,12.159404170262189,7.804491606884449,0.3623670286597575,0.2502355824157223,0.3327765801175736,920.5442498915344,1386.9430612537708,1561.2642911821629,0.5377693505933578,0.6200410303050528,0.5179748158334423,0.5610531366397536,0.3398324451043214,0.2074919359856711,0.0390692649321403,0.0007450715873393,0.0925201397046178,0.0246728795273765,0.0127530659727792,1230.7919957757986,11.49,428.0
0.529877435121479,0.6053142543441231,256.8031549246611,0.7886152081853021,0.9273160327009388,1.9588344015318888,9.663043562844049,16.728865564159307,17.79008326238599,1547.7349713753824,2743.892540365293,8369.056665280857,10.493571425475697,73.8380623846786,64.33902754062512,7.2761852605460415,10.001647181323529,10.767751996989247,0.8146143596659379,0.5151374648941488,0.2389996068055298,1640.7699557949074,203.97377994790585,514.5965808786876,0.7537944232482262,0.1406507428675794,0.254389657474538,0.350467907327306,0.4347321288615303,0.0388464405864356,0.0133064752275884,0.0512102261663835,0.0158771979284635,0.0241939294571371,0.010000586912235,2159.3018890703825,11.77,1066.0
0.5953684395600267,0.4737750748394984,57.43681531291954,0.1729823878280876,2.6857877084545,2.5412072864132256,16.56596137875981,15.116684016482052,21.946360874488505,4005.356249637305,9007.382244238495,8708.72194907189,22.89593432074696,51.13313399472326,171.38266966180055,13.095829691157704,13.573547997886692,8.575069987943213,0.8475914781534089,0.5420019940102093,0.7797364415742131,1415.54926090847,1070.662880407654,408.91164225228187,0.5415981610478421,0.6949625546850883,0.3351077067145385,0.4307887907307776,0.3218137772441168,0.2976246332183384,0.0421929772934472,0.0558259362282545,0.0619793616806416,0.0217134490645906,0.0116431096996891,2339.225213477701,12.09,845.0
0.1514638062250412,0.8045592339511745,149.6530930381435,0.3502364570613753,1.5524302157416447,1.3562216332730346,16.354588446110597,16.94908527558235,6.593944249696755,6210.52903860602,7837.96515593198,7056.733031474966,30.02979669271335,69.18911474224473,251.6198205608772,9.941994631795362,7.697068798324876,8.862267183664837,0.2792342156141215,0.7351334496076278,0.4664973179042415,113.69730168907272,1504.8674820305237,1762.8503622457868,0.3539119379541103,0.4338140862933022,0.5311691768935404,0.0592711267134733,0.075298648897692,0.3300787082980225,0.051792301139976,0.0869353893182212,0.0925113010398684,0.0131693214655866,0.021689765282554,1524.1027157085337,11.46,241.0
0.5402621321983594,0.911178045931918,305.6831546083269,0.4100457285848339,0.425144570457325,0.5192659235931216,18.249900572014305,11.33624924949927,14.031860761883667,6634.275742434782,7638.17570410482,5192.233398289914,19.13801594075925,56.1408306984325,254.9274490061814,11.197874706046658,7.280363924364244,10.656674160120067,0.1862408337882887,0.1111060164298045,0.8440107248048235,1665.5838644179269,551.0491108276484,1055.3915949508769,0.6487980126242108,0.5471557102878079,0.364807009291757,0.1740545325600239,0.2213609273306121,0.2047735768776332,0.042193404953773,0.0769617500171585,0.0870448951836744,0.0011892247826232,0.0211108932725706,1305.3810086371377,11.11,233.0
0.8491409741494934,0.4941569313710172,290.50453891313884,0.9365057722022264,1.8094832363031,2.7823964997363206,6.457358188136061,7.948112108573753,20.987451259147814,5317.175422186493,2516.926618979888,8552.683903781188,32.40419250685379,52.18738747342875,222.151673926411,9.74588306176373,12.728450494829575,7.273906960734001,0.6175138732664651,0.1740657186541875,0.9008228395822726,187.2021235512857,1905.714098059184,1256.5977758848833,0.1700607596138264,0.4672488126171594,0.2993917974230881,0.2997194440094749,0.357932417413996,0.2265150334561543,0.1138651642698052,0.0729320232069408,0.0011522711938253,0.0188876716493724,0.0069473056943872,2061.589792172541,11.96,285.0
0.4839060103934159,0.8792524734546351,10.455334017230555,0.5806820283340741,1.469579182657879,2.770617558928792,17.261686035134836,17.847632131408375,13.514024407372522,2400.1235953757646,1835.6129669609024,2439.542184551827,34.83776992487795,71.74723968739922,234.16895454692647,11.62250896011193,9.693316031708545,10.023293436233374,0.7074540751678561,0.1288585420058671,0.3345958467766303,390.08614153490646,1365.6217274799749,746.0861227856659,0.283446330666777,0.4298455808471595,0.680536771022086,0.5458991808880356,0.0235982911462968,0.3537613568484604,0.1166860622619754,0.0230206006009316,0.0363534070313625,0.0051189977639436,0.01587716501249,671.7750992425717,11.53,512.0
